Endereço,Preço,Condominio,Iptu,Lista Comodos,Lista Caracteristicas,Obserevacoes,url_id_anuncio
"Rua Benedita Augusta dos Santos - Conjunto Residencial Galo Branco, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '125 m²', '2 quartos', '2 vagas', '2 banheiros']","['Cozinha', 'Garagem', 'Lavanderia', 'Varanda']","PISO SUPERIOR: 02 dormitórios(sento 2 suites), uma com sacada,
PISO INFERIOR: sala ampla, lavabo, copa, cozinha, lavanderia coberta / churraqueira, garagem coberta para 2 carros.

Toda em piso frio, cozinha, copa a e banheiro com azulejo

ÓTIMA LOCALIZAÇÃO; próximo escola, farmacia, padaria, etc

ACEITA TROCA POR CASA/APT EM CARAGUATATUBA (MESMO VALOR)

ACEITA TROCA POR CASA / APT EM CARAGUATATUBA
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-conjunto-residencial-galo-branco-sao-jose-dos-campos-sp-125m2-id-2516988940/
"Residencial União, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU R$ 32,"['', '', '', '', '100 m²', '2 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Varanda']","REF 91106 - R$ R$ 270.000,00 - Maciel Negócios Imobiliários Ltda - CRECI 11.956 J - www.imobiliariamaciel.com.br Atualizado em",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-varanda-residencial-uniao-sao-jose-dos-campos-sp-100m2-id-2533837134/
"Parque Nova Esperança, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU R$ 350,"['', '', '', '', '125 m²', '3 quartos', '2 vagas', '1 banheiro']",[],"Sobrado no Parque Nova Esperança, zona leste. Possui 3 dormitórios, sendo 1 suíte, cozinha americana, sala 2 ambientes, área de serviço, 2 vagas de garagem.Estuda permuta.Agende uma visita!",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-parque-nova-esperanca-sao-jose-dos-campos-sp-125m2-id-2533000183/
"Rua Professora Joana de Camargo Fonseca, 130 - Parque Interlagos, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '85 m²', '3 quartos', '2 vagas', '2 banheiros']",[],"A casa no bairro Jardim Torrão de Ouro tem 85 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros.

Casa - Parque Interlagos - 3 Dormitórios - 85m².

Esta casa está localizado Parque Interlagos, possui fácil acesso às principais vias da cidade.

Conheça um pouco mais das características desta casa.

- Área do terreno 175m²
- Área construída 85m²

- 3 Dormitórios sendo uma suíte
- 2 Banheiros
- Cozinha
- 2 Vagas garagem
- Área de serviço

Diferenciais exclusivos:

- Corrimão nas escadas
- Escriturada
- Aceita financiamento
Agende uma visita e faça sua proposta com
Selma Acosta
creci 162.462F
12...9...
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-parque-interlagos-sao-jose-dos-campos-sp-85m2-id-2553980104/
"Jardim Altos de Santana, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '190 m²', '3 quartos', '3 vagas', '2 banheiros']",[],"Sobrado no Altos de Santana com ponto comercial para venda. Na parte superior conta com 3 dormitórios com 1 suíte, sala, cozinha,banheiro e lavanderia. Na parte de baixo um salão com cozinha e dois banheiros, entradas individuais com garagem.
Imóvel muito bem localizado próximo de escolas, praças,parques e hospitais. -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-altos-de-santana-sao-jose-dos-campos-sp-190m2-id-2512514824/
"Altos da Vila Paiva, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU R$ 219,"['', '', '', '', '96 m²', '2 quartos', '2 vagas', '2 banheiros']",[],"Casa térrea, excelente estado de conservação no Altos da Vila Paiva, São José dos Campos.

2 vgas e churrasqueira",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-altos-da-vila-paiva-sao-jose-dos-campos-sp-96m2-id-2457733975/
"Jardim Satélite, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '80 m²', '1 quarto', '2 vagas', '1 banheiro']",['Área de serviço'],"Casa com 2 quartos, sala, cozinha , banheiro e área de serviço coberta. Garagem para dois carros (possui pequena edícula nos fundos)em excelente localização . Oportunidade de investimento terreno de 260m2 em declive. Documentação ok -",https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-com-area-de-servico-jardim-satelite-sao-jose-dos-campos-sp-80m2-id-2501609316/
"Bosque dos Eucaliptos, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '80 m²', '2 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Cozinha', 'TV a cabo']","Ótima casa, localização excelente, na quadra da Padaria Paladar.
Acabamento conservadíssimo, pintura nova, parte externa com textura, 02 vagas de garagem coberta.
Rua sem saída.

Aceitamos troca por imóvel de lote inteiro, que tenha quintal em terra, e a maior parte do lote livre. -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-bosque-dos-eucaliptos-sao-jose-dos-campos-sp-80m2-id-2551117659/
"Jardim da Granja, São José dos Campos - SP",R$ 270.000,condomínio R$ 250,IPTU não informado,"['', '', '', '', '85 m²', '2 quartos', '2 vagas', '2 banheiros']","['Churrasqueira', 'Interfone', 'Segurança 24h']","Casa com 02 dormitórios, sendo uma suíte, banheiro social, cozinha americana planejada, dormitórios planejados, ventilador de teto, sacada, área de serviço com churrasqueira, jardim, duas vagas de garagem, sendo uma coberta, armário e box nos banheiros.

Fale conosco: -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-jardim-da-granja-sao-jose-dos-campos-sp-85m2-id-2552349115/
"Rua Maria Ambrosina Pedrosa Dias, 213 - Residencial União, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU R$ 28,"['', '', '', '', '81 m²', '2 quartos', '2 vagas', '2 banheiros']",[],"CRECI 181266
REF 35321
Casa - Residencial União - 81m² - 2dormitórios

Essa casa está localizada no Residencial União, possui fácil acesso as principais vias da cidade.

Conheça as características desta linda casa:

- 81m² área útil
- 125m² área terreno
- 2 dormitório sendo uma suíte
- Sala
- Cozinha
- 2 banheiros
- Lavabo
- Área de serviços
- 2 vagas de garagem

Diferencial Exclusivo:

- Aquecimento a Gás
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-residencial-uniao-sao-jose-dos-campos-sp-81m2-id-2554367736/
"Cidade Morumbi, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '62 m²', '1 quarto', '1 vaga', '1 banheiro']",['Cozinha'],"Casa nova, com 01 dormitório, banheiro e varanda, recém construída, próximo a mercados, padaria. Rua tranquila, bairro residencial. -",https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-com-cozinha-cidade-morumbi-sao-jose-dos-campos-sp-62m2-id-2509401173/
"Rua Professora Joana de Camargo Fonseca, 123 - Torrão de Ouro, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '85 m²', '3 quartos', '2 vagas', '2 banheiros']",[],"Casa - Parque Interlagos - 3 Dormitórios - 85m².

Esta casa está localizado Parque Interlagos, possui fácil acesso às principais vias da cidade.

Conheça um pouco mais das características desta casa.

- Área do terreno 175m²
- Área construída 85m²

- 3 Dormitórios sendo uma suíte
- 2 Banheiros
- Cozinha
- 2 Vagas garagem
- Área de serviço

Diferenciais exclusivos:

- Corrimão nas escadas
- Escriturada
- Aceita financiamento
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-torrao-de-ouro-sao-jose-dos-campos-sp-85m2-id-2554374658/
"Campos de Sao Jose, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU R$ 687,"['', '', '', '', '160 m²', '4 quartos', '1 vaga', '2 banheiros']","['Área de serviço', 'Jardim', 'Varanda']","ACEITA PERMUTA POR APARTAMENTO R$ 200.000,00 NA REGIÃO DA VILA INDUSTRIAL COM VALOR INFERIOR. REF 76944 - R$ R$ 270.000,00 - Maciel Negócios Imobiliários Ltda - CRECI 11.956 J - www.imobiliariamaciel.com.br Atualizado em 9:44",https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-varanda-campos-de-sao-jose-sao-jose-dos-campos-sp-160m2-id-2554365478/
"Residencial União, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU R$ 45,"['', '', '', '', '70 m²', '2 quartos', '2 vagas', '1 banheiro']","['Lavanderia', 'Quintal']","CASA SEMI NOVA:
2 Quartos, sala e cozinha ampla, quintal, area de serviços coberta, banheiro com box gabinete e armario, 2 vagas de garagem coberta e fechada até o telhado, rua sem saída, ótima localização
PRÓXIMO A FACULDADE ANHANGUERA -",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-lavanderia-coletiva-residencial-uniao-sao-jose-dos-campos-sp-70m2-id-2544961426/
"Rua Regulus - Jardim Satélite, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '125 m²', '2 quartos', '1 banheiro']",[],"Casa térrea a venda Jardim Satelite, 2 dormitórios, sala,c ozinha, wc social, área de serviço, 2 vagas de garagem Atualizado em",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-satelite-sao-jose-dos-campos-sp-125m2-id-2534834255/
"Rua Pureza - Jardim Colônial, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '65 m²', '2 quartos', '1 banheiro']",['Área de serviço'],"Casa térrea a venda Jardim Colonial, 2 dormitórios, sala, cozinha, wc social, área de serviço, 2 vagas de garagem Atualizado em",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-area-de-servico-jardim-colonial-sao-jose-dos-campos-sp-65m2-id-2551238277/
"Rua Luiz Carlos da Rocha - Vila das Flores, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '67 m²', '2 quartos', '1 banheiro']",['Área de serviço'],"Casa térrea Vila das Flores. 2 dormitórios, suíte, sala, cozinha planejada, wc social, área de serviço, 2 vagas de garagem com portão automático Atualizado em",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-area-de-servico-vila-das-flores-sao-jose-dos-campos-sp-67m2-id-2544271232/
"Rua Pureza - Jardim Colônial, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '65 m²', '2 quartos', '1 banheiro']",['Área de serviço'],"Casa térrea a venda Jardim Colonial, 2 dormitórios, sala, cozinha, wc social, área de serviço, 2 vagas de garagem Atualizado em",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-area-de-servico-jardim-colonial-sao-jose-dos-campos-sp-65m2-id-2551587559/
"Rua Luiz Carlos da Rocha - Vila das Flores, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '67 m²', '2 quartos', '1 banheiro']",['Área de serviço'],"Casa térrea Vila das Flores. 2 dormitórios, suíte, sala, cozinha planejada, wc social, área de serviço, 2 vagas de garagem com portão automático Atualizado em",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-area-de-servico-vila-das-flores-sao-jose-dos-campos-sp-67m2-id-2543095735/
"Rua Alfredo Coslop - Bosque dos Eucaliptos, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '76 m²', '2 quartos', '1 banheiro']",['Quintal'],"2 dormitórios
1 banheiro
2 vagas
125,00 m² terreno
76,00 m² Construída

Próximo de tudo que trás comodidade, escolas, igrejas, praças, parques, farmácias, mercados etc, a poucos minutos do Sesi e Agencia da Caixa Economica.

* Anúncio sujeito a alteração sem aviso prévio do seu proprietário no que diz respeito ao preço e disponibilidade, na data da consulta pelo interessado. -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-quintal-bosque-dos-eucaliptos-sao-jose-dos-campos-sp-76m2-id-2548671577/
"Cidade Morumbi, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '95 m²', '3 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Cozinha']","3 dorms, sala, cozinha, 2 wcs, área de serviço, 2 vagas de garagem.
Aceita apto pequeno com cond. valor baixo - Zona Zul -",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-cidade-morumbi-sao-jose-dos-campos-sp-95m2-id-2537493004/
"Jardim Santa Inês I, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU R$ 80,"['', '', '', '', '55 m²', '2 quartos', '1 vaga', '1 banheiro']",[],"Casa no Jardim Santa Ines I,
com 2 dormitórios,
sala,
cozinha,
banheiro,
varanda,
garagem coberta,
área de serviço

Agende sua visita!!!",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-santa-ines-i-sao-jose-dos-campos-sp-55m2-id-2540249286/
"Jardim Santa Júlia, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '110 m²', '2 quartos', '2 vagas', '1 banheiro']",[],"14/03 - Ref. Imovel: V41900PA - Casa Padrao - Casa - Jardim Santa Julia - 110 m - 2 Dormitorios .

Esta casa esta localizada no Jardim Santa Julia, possui facil acesso as principais vias da cidade.

Conheca um pouco mais das caracteristicas desta linda casa:

- 110m Area construida
- 2 Dormitorios
- Sala
- Cozinha
- 1 Banheiro
- 2 Vagas de garagem

Diferenciais Exclusivos:

- Churrasqueira
- Area de Servico
- Portao automatico

Que tal agendar uma visita e conhecer este imovel hoje mesmo?

Tambem temos imoveis no Jardim Sao Judas, Santo Onofre, Sao Leopoldo, Vila Iracema, terrenos e casas proximos a Via Cambui, alem de pontos comerciais localizados na Zona Sudeste, proximo as principais vias, como Carvalho Pinto, Tamoios.

Seja para vender, alugar ou adquirir um imovel procure o Grupo Kaza, a sua imobiliaria em Sao Jose dos Campos.

O Grupo Kaza atua com foco em atender seus clientes com excelencia seja em locacao, vendas de imoveis prontos, usados ou mesmo nos principais lancamentos da regiao de Sao Jose dos Campos.

Vem voce tambem para o Grupo Kaza, excelencia em consultoria imobiliaria.
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-santa-julia-sao-jose-dos-campos-sp-110m2-id-2548546264/
"Rua Francisco das Chagas Filho - Loteamento Santa Edwiges, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '70 m²', '3 quartos', '2 vagas', '1 banheiro']",[],A casa está localizado no bairro Loteamento Santa Edwiges com 70 metros quadrados com 3 quartos sendo 1 suite e 1 banheiro,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-loteamento-santa-edwiges-sao-jose-dos-campos-sp-70m2-id-2543340116/
"Rua José Custódio da Silveira - Jardim Santa Inês III, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU R$ 232,"['', '', '', '125 m²', '2 quartos', '2 banheiros']","['Área de serviço', 'Churrasqueira', 'Cozinha', 'Interfone', 'TV a cabo']","Casa à venda no bairro Jardim Santa Inês III.

Com 2 dormitórios, sendo 1 suíte, banheiro, quarto amplo, cozinha e sala integrados, varanda com churrasqueira e 2 vagas de garagem coberta.

Agende hoje mesmo sua visita! -",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-jardim-santa-ines-iii-sao-jose-dos-campos-sp-125m2-id-2543195191/
"Rua dos Serralheiros - Parque Novo Horizonte, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '65 m²', '2 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Cozinha', 'Quintal']","02 DORMS., SALA, COZINHA, WC., AZ. TETO, PISO FRIO, ÁREA SERV. COBERTA, EDÍCULA INDEPENDENTE C/ 01 DORM., SALA, COZ., WC. (AZ. TETO, PISO FRIO), ÁGUA E LUZ INDIVIDUAL GARAGEM P/ 03 AUTOS (01 COBERTA) AT. 250M² AC. +-65M² IMÓVEL PRECISA DE REFORMA. IMÓVEL COM ESCRITURA. ESTUDA PROPOSTA.
SOMENTE Á VISTA -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-parque-novo-horizonte-sao-jose-dos-campos-sp-65m2-id-2535003567/
"Residencial São Francisco, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '63 m²', '2 quartos', '2 vagas', '1 banheiro']",[],"Vende-se casa no Residencial São Francisco, próxima a Via Cambui e ha 10 minutos da região central da Cidade.
2 dormitórios
1 suite
Banheiro Social
Cozinha planejada
Área de serviço com churrasqueira
Garagem coberta para 2 carros -",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-residencial-sao-francisco-sao-jose-dos-campos-sp-63m2-id-2552585694/
"Parque Interlagos, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '90 m²', '2 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Garagem', 'Varanda']","2 dormitórios com sacada, sala, copa, cozinha, 2 banheiros, área de serviço e garagem.

Ao ligar informe a Referência 862

VENHA CONHECER !
ENTRE EM CONTATO COM UM DE NOSSOS CORRETORES .

Para visitar mais imóveis acesse:
hugoimobiliaria.com.br
CRECI J-28559
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-varanda-parque-interlagos-sao-jose-dos-campos-sp-90m2-id-2516972643/
"Altos da Vila Paiva, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '140 m²', '4 quartos', '1 vaga', '2 banheiros']",[],"Sobrado de térreo e andar superior com entradas, água e energia elétrica independentes.
Excelente localização - fácil acesso - próximo a Escola, Ponto de ônibus, mercadinho. Câmeras de segurança compartilhada em toda a rua e arredores, monitoradas por aplicativo de celular.

Térreo
2 quartos, sala, copa, cozinha americana com gabinete, banheiro, área de serviço coberta e 1 vaga de garagem coberta. AT 130m² - AC 70m² - piso cerâmica - vista para área verde de proteção ambiental ao fundo - arejada.

Andar superior
2 quartos, sala, cozinha americana com gabinete, banheiro, área de serviço coberta e quintal. Sem garagem. AT 130m² - AC 70m² - piso cerâmica - vista para área verde de proteção ambiental ao fundo - arejada.
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-altos-da-vila-paiva-sao-jose-dos-campos-sp-140m2-id-2531054873/
"Rua Francisco Ferreira Santos - Jardim Santa Inês I, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU R$ 43,"['', '', '', '', '68 m²', '2 quartos', '2 vagas', '1 banheiro']","['Cozinha', 'Lavanderia', 'TV a cabo']","Descrição:
Casa zona Leste, documentação em dia, aceita financiamento.
Fácil acesso a Tamoios.
Descrição:
Casa simples, documentada, dá escritura, têm 03 dormitórios, garagem para 02 carros, localização muito boa.
Agende uma visita.

""Anúncio sujeito a alteração sem aviso prévio do proprietário no que diz respeito ao preço e disponibilidade, na data da consulta pelo interessado."" -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-jardim-santa-ines-i-sao-jose-dos-campos-sp-68m2-id-2550391614/
"Rua Gonçalo Soares - Jardim Mariana II, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU R$ 319,"['', '', '', '', '90 m²', '2 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Cozinha', 'Quintal', 'TV a cabo']","Casa com 90,00 m² de área construída, sendo 02 Quartos, cozinha americana, 01 banheiro, 01 banheiro, 02 vagas de carro coberta e quintal amplo.

Característica:

Casa Nova no Jardim Mariana , boa localização dentro do bairro, próximo a escolas, comércios em geral, com ponto de ônibus próximo.
Documentação pronta para financiamento. Habite-se novo.
Toda em piso frio cozinha americana e garagem coberta para 02 autos e quintal.
Anúncio sujeito a alteração sem aviso prévio do proprietário no que diz respeito ao preço e disponibilidade na data da consulta pelo interessado. -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-jardim-mariana-ii-sao-jose-dos-campos-sp-90m2-id-2554097264/
"Jardim Imperial, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU R$ 264,"['', '', '', '', '123 m²', '2 quartos', '12 vagas', '1 banheiro']",[],"Casa térrea de esquina conta com:

> 2 dormitórios
> Sala
> Copa
> Cozinha
> Área de serviço
> WC social
> Garagem coberta para 2 carros

Consulte-nos sobre a disponibilidade e as informações do imóvel anunciado. Valores sujeitos a alteração.
Marisley V. Cavalcante
Corretora de Imóveis
CRECI/SP 140013-F
Tel c/whatsapp
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-imperial-sao-jose-dos-campos-sp-123m2-id-2494046293/
"Residencial Armando Moreira Righi, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '67 m²', '2 quartos', '2 vagas', '1 banheiro']",['Varanda'],"Oportunidade para você e sua família no residencial Armando Moreira Righi!

- 67m²
- 2 dormitórios, sendo uma suíte.
- Sala, cozinha, área de serviço, garagem coberta para 2 carros, portão eletrônico. Acabamento de primeira.

Agende já sua visita! - Atualizado em: -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-varanda-residencial-armando-moreira-righi-sao-jose-dos-campos-sp-67m2-id-2551792702/
"Rua Professora Joana de Camargo Fonseca, 130 - Jardim Torrao De Ouro, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '85 m²', '3 quartos', '2 vagas', '1 banheiro']","['Aceita animais', 'Cozinha americana', 'Jardim', 'Lareira', 'Lavanderia', 'Varanda gourmet']","Casa - Parque Interlagos - 3 Dormitórios - 85m².

Esta casa está localizado Parque Interlagos, possui fácil acesso às principais vias da cidade.

Conheça um pouco mais das características desta casa.

- Área do terreno 175m²
- Área construída 85m²

- 3 Dormitórios sendo uma suíte
- 2 Banheiros
- Cozinha
- 2 Vagas garagem
- Área de serviço

Diferenciais exclusivos:

- Corrimão nas escadas
- Escriturada
- Aceita financiamento

Que tal agendar uma visita e conhecer este imóvel hoje mesmo?
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-lavanderia-coletiva-jardim-torrao-de-ouro-sao-jose-dos-campos-sp-85m2-id-2544500970/
"Jardim Santa Júlia, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '65 m²', '3 quartos', '2 vagas', '1 banheiro']",[],"| CASA NO JARDIM SANTA JÚLIA |

Imóvel Novo, vago!

3 dormitórios, sala, cozinha americana, banheiro, toda em piso frio, quintal nos fundos com lavanderia coberta.
Aceita Financiamento!

AGENDE SUA VISITA! -",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-santa-julia-sao-jose-dos-campos-sp-65m2-id-2543090478/
"Rua Pompéia, 22 - Bosque dos Eucaliptos, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '70 m²', '2 quartos', '2 vagas', '1 banheiro']",[],A casa no bairro Bosque dos Eucaliptos possui 70 metros quadrados com 2 quartos e 1 banheiro e uma edícula no fundo venha conhecer !!!!,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-bosque-dos-eucaliptos-sao-jose-dos-campos-sp-70m2-id-2508223655/
"Rua Robert Marden Oliveira de Mello - Parque Interlagos, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '75 m²', '2 quartos', '2 vagas', '2 banheiros']",['Área de serviço'],"2 dormitórios sendo 1 suite , sala , cozinha americana , w c social. área
de serviço coberta ,garagem para
caminhonete , piso cerâmico. 75,00
M2 de área construida mais abrigo Desmontavel ,aceita-se financiamento , aprovo o seu crédito
crecisp. 61.351 whats",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-area-de-servico-parque-interlagos-sao-jose-dos-campos-sp-75m2-id-2551528214/
"Rua Djalma Sebastião Henze Alves - Jardim Santa Luzia, São José dos Campos - SP",R$ 270.000,condomínio não informado,IPTU não informado,"['', '', '', '', '80 m²', '2 quartos', '2 vagas', '2 banheiros']",['Área de serviço'],"2 dormitórios sendo 1 suite ,sala grande ,cozinha ,área gourmet ,w c
social ,área de serviço coberta aceita-
Financiamento aprovo o seu crédito
crecisp. 61351 whats",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-area-de-servico-jardim-santa-luzia-sao-jose-dos-campos-sp-80m2-id-2551529556/
"Jardim Santa Luzia, São José dos Campos - SP",R$ 270.300,condomínio não informado,IPTU não informado,"['', '', '', '', '110 m²', '2 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Cozinha']","Casa com 2 dormitórios à venda, 110 m² por R$ 270.300,00 no Jardim Santa Luzia - São José dos Campos/SP

Sala 2 ambientes
Garagem para 2 carros, portão automático
Lavanderia nos fundos do imóvel.

Cliente estuda permuta de carro no valor até 50 mil ou chácara na região de São José dos Campos
A residência fica próxima as seguintes localidades;

12 minutos da Rodovia dos Tamoios
14 minutos do Hospital Municipal
21 minutos do Centro da cidade.

Agende sua visita e vamos conhecer essa casa!!! -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-jardim-santa-luzia-sao-jose-dos-campos-sp-110m2-id-2523847287/
"Jardim Santa Luzia, São José dos Campos - SP",R$ 270.300,condomínio não informado,IPTU não informado,"['', '', '', '', '110 m²', '2 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Cozinha']","Casa com 2 dormitórios à venda, 110 m² por R$ 270.300,00 no Jardim Santa Luzia - São José dos Campos/SP

Sala 2 ambientes
Garagem para 2 carros, portão automático
Lavanderia nos fundos do imóvel.

Cliente estuda permuta de carro no valor até 50 mil ou chácara na região de São José dos Campos
A residência fica próxima as seguintes localidades;

12 minutos da Rodovia dos Tamoios
14 minutos do Hospital Municipal
21 minutos do Centro da cidade.

Agende sua visita e vamos conhecer essa casa!!! -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-jardim-santa-luzia-sao-jose-dos-campos-sp-110m2-id-2523847287/
"Jardim Nova República, São José dos Campos - SP",R$ 270.300,condomínio não informado,IPTU não informado,"['', '', '', '', '125 m²', '2 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Cozinha']","Linda casa

2 Quartos
1 Banheiro
2 Vagas de garagem
Armários na cozinha
Armários embutidos
Área de serviço
Varanda
Sala
Cozinha

Aceita-se troca

Os melhores imóveis na Região do Vale do Paraíba SP - Casas, Apartamentos, Terrenos, Chácaras e Comercial.
Mais informações WhatsApp - Vendas: Imobiliária EDKimóveis - Creci: 27780J -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-jardim-nova-republica-sao-jose-dos-campos-sp-125m2-id-2547488857/
"Jardim Cruzeiro do Sul, São José dos Campos - SP",R$ 270.300,condomínio não informado,IPTU não informado,"['', '', '', '', '100 m²', '2 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Churrasqueira', 'Cozinha', 'Quintal']","Linda casa

-SALA AMPLA
-COZINHA AMPLA
-BANHEIRO SOCIAL
-02 DORMITÓRIOS
-GARAGEM 02 VAGAS
-QUINTAL
-AREA GOURMET COM CHURRASQUEIRA NOS FUNDOS
-PORTAO AUTOMÁTICO

Os melhores imóveis na Região do Vale do Paraíba SP - Casas, Apartamentos, Terrenos, Chácaras e Comercial.
Mais informações WhatsApp - Vendas: Imobiliária EDKimóveis - Creci: 27780J -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-jardim-cruzeiro-do-sul-sao-jose-dos-campos-sp-100m2-id-2547488917/
