Endereço,Preço,Condominio,Iptu,Lista Comodos,Lista Caracteristicas,Obserevacoes,url_id_anuncio
"Residencial São Francisco, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU R$ 110,"['', '', '', '', '65 m²', '2 quartos', '2 vagas', '2 banheiros']",['Churrasqueira'],"Excelente oportunidade casa residencial São Francisco zona leste
125 m² terreno
65 m² a. c
2 quartos
2 banheiros
Cozinha americana com bancada e cooktop
Sala
Área de serviço coberta
Churrasqueira
A cinco minutos do centro, próximo a shopping e toda estrutura de comércio. Local tranquilo e ótima vizinhança.
** Aceita financiamento

Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-residencial-sao-francisco-sao-jose-dos-campos-sp-65m2-id-2538818478/
"Altos da Vila Paiva, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU R$ 250,"['', '', '', '', '87 m²', '3 quartos', '2 vagas', '2 banheiros']",[],"Ótima casa no Altos da Vila Paiva.
- 87m²
- 3 dormitórios sendo 1 suíte
- Quintal nos fundos, acabamento em gesso, portão automático, sala e cozinha ampla em conceito aberto.

Agende já sua visita!!! - Atualizado em: -",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-altos-da-vila-paiva-sao-jose-dos-campos-sp-87m2-id-2551936656/
"Rua Abílio Pereira Dias - Jardim Ismenia, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU R$ 300,"['', '', '', '', '60 m²', '2 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Cozinha']","Casa para venda no Jardim Ismênia, Zona Leste SJC.
2 dormitórios;
1 banheiro;
2 vagas de garagem;
Varanda coberta no piso superior;
Telhado alto;
Gás encanado;
Chuveiro a gás. -",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-jardim-ismenia-sao-jose-dos-campos-sp-60m2-id-2529760790/
"Jardim Satélite, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '67 m²', '2 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Varanda']","CASA A VENDA BAIRRO JARDIM SATÉLITE COM WC COM BOX, PISO FRIO, ARMÁRIOS PLANEJADOS, AT 160 M2 AU 67M2 VALOR R$ 310.000,00 REF 72480 - R$ R$ 330.000,00 - Maciel Negócios Imobiliários Ltda - CRECI 11.956 J Atualizado em",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-varanda-jardim-satelite-sao-jose-dos-campos-sp-67m2-id-2477164366/
"Bosque dos Eucaliptos, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '70 m²', '2 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Varanda']","REF 66977 - R$ R$ 330.000,00 - Maciel Negócios Imobiliários Ltda - CRECI 11.956 J - www.imobiliariamaciel.com.br Atualizado em",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-varanda-bosque-dos-eucaliptos-sao-jose-dos-campos-sp-70m2-id-2535781778/
"Jardim São Vicente, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '140 m²', '3 quartos', '2 vagas', '3 banheiros']","['Área de serviço', 'Escritório', 'Lavanderia', 'Varanda gourmet']","Ótimo Sobrado no Jd. São Vicente, próx. ao Cartório de Notas Pereira Lima e GM!!
Sobrado com 2 Dormitórios, sendo um Suíte, armários planejados, Sala de Estar com porta balcão, Cozinha planejada (com ilha em granito), Banheiros com box blindex, Lavanderia coberta. No piso superior, uma Sala de TV/Estar ampla, Escritório (ou dormitório), Lavabo.
Varanda Gourmet, com Churrasqueira e Pia.
2 vagas cobertas, com portão eletrônico.

Doc.ok. Aceita Financiamento.
Estuda Permuta por Apto ou Casa de 3 Dormitórios na Zona Sul (de preferência, próximos ao Sesi). -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-varanda-gourmet-jardim-sao-vicente-sao-jose-dos-campos-sp-140m2-id-2488218208/
"Jardim Altos de Santana, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '125 m²', '3 quartos', '2 vagas', '2 banheiros']","['Circuito de segurança', 'Elevador']","(28/02) - Ref. Imovel: V36346AQ - Casa Padrao - CASA NO ALTOS DE SANTANA GERMINADA PROXIMO DO PARQUE ALBERTO SIMOES,PADARIA E UBS
3 DORMITORIOS SENDO UMA( SUITE)
COZINHA (AMERICANA)
SALA AMPLA
AREA DE SERVICO
GARAGEM COBERTA PARA DOIS CARROS.

PROPRIETARIO ACEITA PERMUTA IMOVEL NA MEDIACOES DA VILA INDUSTRIAL.
PREFERENCIA DE 2 DORMITORIOS
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-elevador-jardim-altos-de-santana-sao-jose-dos-campos-sp-125m2-id-2554029959/
"Jardim Santa Júlia, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU R$ 500,"['', '', '', '', '110 m²', '3 quartos', '4 vagas', '3 banheiros']","['Cozinha', 'Garagem', 'Jardim', 'Quintal']","Excelente sobrado localizado no bairro santa Julia ;
terreno de 140 m² , 110 m² de área construída ;
São 2 dormitórios sendo 1 com suíte na parte superior com sacada vista livre;
Casa com acabamento de primeira , piso porcelanato ;
Área de serviço coberta , quintal no fundo com jardim ;
Garagem ampla , 4 vagas de garagem sendo 2 cobertas ;
Casa preparada para aquecimento solar ,
1 quarto no térreo com lavabo .

Documentação ok , estuda permuta e financiamento .

Características do imóvel
Área de serviço
Cozinha
Entrada lateral
Jardim
Lavabo
Mármore
Piso frio
Piso Porcelanato
Quintal
Sala de estar

Mais informações em www.movaeimoveis.com.br
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-jardim-santa-julia-sao-jose-dos-campos-sp-110m2-id-2527563106/
"Rua Celina, 168 - Jardim Colônial, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU R$ 50,"['', '', '', '', '150 m²', '3 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Armário na cozinha', 'Conexão à internet', 'Despensa', 'Piso laminado', 'Varanda gourmet', 'Vigia']","Sobrado de 140 m² no jardim Colonial

* 3 dormitórios, sendo na parte superior 1 suite e escritório,
* 2 dormitórios na parte inferior
* sala
* cozinha
* banheiro
* área gourmet
* jardim de inverno
* garagem coberta para 2 carros
* portão automático.

Estuda permuta por casa na Região Sul.

Que tal agendar uma visita e conhecer este imóvel hoje mesmo?
Vera Guedes Creci 219319
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-colonial-sao-jose-dos-campos-sp-150m2-id-2547321987/
"Rua Sumaré, 58 - Bosque dos Eucaliptos, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU R$ 20,"['', '', '', '', '100 m²', '2 quartos', '2 vagas', '2 banheiros', '1º andar']","['Aceita animais', 'Cozinha americana']","A casa no bairro Bosque dos Eucaliptos possui 100 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros, vagas para 2 carros, gabinete banheiro,",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-bosque-dos-eucaliptos-sao-jose-dos-campos-sp-100m2-id-2551728008/
"Bosque dos Eucaliptos, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '125 m²', '3 quartos', '2 vagas', '1 banheiro']",[],"Casa de Quartos Grandes em rua Próxima a Escolas e na entrada de uma praça com Campo de Futebol

Paralelo à Av. Cid. Jardim, 1 Rua -",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-bosque-dos-eucaliptos-sao-jose-dos-campos-sp-125m2-id-2545525304/
"Jardim Santa Inês I, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '64 m²', '2 quartos', '1 vaga', '1 banheiro']","['Área de serviço', 'Varanda']","REF 91960 - R$ R$ 330.000,00 - Maciel Negócios Imobiliários Ltda - CRECI 11.956 J - www.imobiliariamaciel.com.br Atualizado em",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-varanda-jardim-santa-ines-i-sao-jose-dos-campos-sp-64m2-id-2538800085/
"Rua Hélio de Pinho - Vila das Flores, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU R$ 400,"['', '', '', '', '179 m²', '3 quartos', '2 vagas', '2 banheiros']","['Churrasqueira', 'Conexão à internet', 'Cozinha', 'Lavanderia']","Venda de lindo sobrado residencial no Vila Das Flores, zona sul de São José dos Campos. Próximo aos bairros: República, Bandeirantes, Cruzeiro do Sul, Vila Amélia, entre outros.
- Garagem para 2 carros, com portão automático;
- Churrasqueira;
- 3 dorms;
- Cozinha dois ambientes, com armário;
Aceita proposta.

Agende sua visita!
Wilson Souza CRECI 111239F


Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-vila-das-flores-sao-jose-dos-campos-sp-179m2-id-2550288887/
"Jardim Satélite, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '100 m²', '3 quartos', '2 vagas', '2 banheiros']","['Churrasqueira', 'Lavanderia']","Casa térrea no jd Satélite , at. 250m²,há 15 minutos à pé do Vale Sul Shop, 3 dormt, sala, copa,coz, wc a.serviço,garagem coberta, + edicula completa doc em dia. -",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-jardim-satelite-sao-jose-dos-campos-sp-100m2-id-2522803564/
"Cidade Morumbi, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '100 m²', '3 quartos', '2 vagas', '2 banheiros']","['Ar-condicionado', 'Área de serviço', 'Churrasqueira', 'Cozinha', 'TV a cabo']","Casa com 3 dormitórios( 1 suíte),sala, cozinha,banheiro social,lavanderia,quintal com churrasqueira,2 vagas de garagem.
Aceita financiamento e FGTS! -",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-cidade-morumbi-sao-jose-dos-campos-sp-140m2-id-2499799011/
"Cidade Morumbi, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '200 m²', '3 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Churrasqueira', 'Varanda']","EXCELENTE SOBRADO PROXIMO A AV BACABAL, OTIMA LOCALIZAÇÃO. REF 92435 - R$ R$ 330.000,00 - Maciel Negócios Imobiliários Ltda - CRECI 11.956 J - www.imobiliariamaciel.com.br Atualizado em",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-cidade-morumbi-sao-jose-dos-campos-sp-200m2-id-2546865960/
"Rua Mirassol, 249 - Bosque dos Eucaliptos, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '125 m²', '4 quartos', '1 vaga', '1 banheiro']",[],"Casa
Sacada
Sala para 2 ambientes
04 Dormitórios
Cozinha
WC social
Piso: Frio
01 Vaga de garagem coberta

Formas de pagamento: Financiamento, FGTS e Permuta de até R$ 150.000,00.",https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-bosque-dos-eucaliptos-sao-jose-dos-campos-sp-125m2-id-2551727426/
"Rua Antônio Soares de Andrade, 121 - Cidade Morumbi, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '150 m²', '4 quartos', '2 vagas', '4 banheiros']",[],"Sobrado
Sol da manhã
Sala para 2 ambientes
03 Dormitórios
Sendo 01 suíte
Cozinha
WC social
Piso: Frio
02 Vagas de garagem cobertas

Lazer do Imóvel: Área Gourmet, Churrasqueira.

Formas de pagamento: Financiamento e FGTS.",https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-cidade-morumbi-sao-jose-dos-campos-sp-150m2-id-2535892520/
"Vila Tatetuba, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '180 m²', '2 quartos', '2 vagas', '1 banheiro']",[],"Excelente imóvel para construtor terreno com 300 m² com 2 casas.

Ótima localização, cada casa com quarto , sala, cozinha, banheiro, área de serviço e garagem.

VENHA CONHECER !
ENTRE EM CONTATO COM UM DE NOSSOS CORRETORES .

Para visitar mais imóveis acesse:
hugoimobiliaria.com.br
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-vila-tatetuba-sao-jose-dos-campos-sp-180m2-id-2516973028/
"Cidade Morumbi, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU R$ 38,"['', '', '', '', '148 m²', '2 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Churrasqueira', 'Varanda']","CASA COM PONTO COMERCIAL REF 81596 - R$ R$ 330.000,00 - Maciel Negócios Imobiliários Ltda - CRECI 11.956 J - www.imobiliariamaciel.com.br Atualizado em",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-cidade-morumbi-sao-jose-dos-campos-sp-148m2-id-2552008865/
"Loteamento Residencial Vista Linda , São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '75 m²', '2 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Garagem']","2 dormitórios sendo uma suíte, sala, banheiro social, cozinha planejada com cooktop, forno elétrico, lavanderia e garagem coberta para dois carros com portão eletrônico.

Ao ligar informe a Referência 2278

VENHA CONHECER !
ENTRE EM CONTATO COM UM DE NOSSOS CORRETORES .

Para visitar mais imóveis acesse:
hugoimobiliaria.com.br
CRECI J-28559
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-loteamento-residencial-vista-linda-sao-jose-dos-campos-sp-75m2-id-2548960566/
"Rua Ione Mitico Hayashi - Residencial Bosque dos Ipês, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU R$ 150,"['', '', '', '', '92 m²', '3 quartos', '1 vaga', '2 banheiros']","['Aceita animais', 'Armário na cozinha', 'Box blindex', 'Conexão à internet']","CRECI-181266
Casa Sobrado - Bosque dos Ipês - 92,94m² - 3 Dormitórios.

Esta linda casa está localizado no Bosque dos Ipês, possui fácil acesso as principais vias da cidade.

Conheça as características desta linda casa:

- 92,94m² Área construída
- 87,47m² Área terreno

- 3 Dormitórios sendo uma suíte
- Sala
- Cozinha
- Banheiro social
- Lavabo
- Área de serviço
- 1 Vaga de garagem para carro e cabe mais 3 motos

Diferenciais Exclusivos:

- Cozinha com armários planejados
- Ventiladores de teto em um dos quartos
- Sacada ampla
- Sobrado de Frente a área verde, tem academia ao ar livre
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-infraestrutura-internet-residencial-bosque-dos-ipes-sao-jose-dos-campos-sp-92m2-id-2551576969/
"Rua Celina, 168 - Jardim Colônial, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU R$ 50,"['', '', '', '', '150 m²', '3 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Armário na cozinha', 'Conexão à internet', 'Despensa', 'Piso laminado', 'Varanda gourmet', 'Vigia']","Sobrado de 140 m² no jardim Colonial

* 3 dormitórios, sendo na parte superior 1 suite e escritório,
* 2 dormitórios na parte inferior
* sala
* cozinha
* banheiro
* área gourmet
* jardim de inverno
* garagem coberta para 2 carros
* portão automático.

Estuda permuta por casa na Região Sul.

Que tal agendar uma visita e conhecer este imóvel hoje mesmo?
Vera Guedes Creci 219319
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-colonial-sao-jose-dos-campos-sp-150m2-id-2547321987/
"Vila das Flores, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU R$ 40,"['', '', '', '', '179 m²', '3 quartos', '2 vagas', '2 banheiros']",[],"- Excelente casa de 179 m² com ótima localização na zona sul de São José dos Campos

* Sala de estar
* Cozinha planejada
* 3 dormitórios sendo um deles suíte
* 2 banheiros
* Área de serviço
* Churrasqueira
* Corredor lateral
* Garagem para 4 carros com portão eletrônico
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-vila-das-flores-sao-jose-dos-campos-sp-179m2-id-2548497809/
"Rua Ione Mitico Hayashi, 270 - Residencial Bosque dos Ipês, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '92 m²', '3 quartos', '1 vaga', '2 banheiros']",[],"Casa Sobrado - Bosque dos Ipês - 92,94m² - 3 Dormitórios

- 92,94m² Área construída
- 87,47m² Área terreno

- 3 Dormitórios sendo uma suíte
- Sala
- Cozinha
- Banheiro social
- Lavabo
- Área de serviço
- 1 Vaga de garagem para carro e cabe mais 3 motos

Diferenciais Exclusivos:

- Cozinha com armários planejados
- Ventiladores de teto em um dos quartos
- Sacada ampla
- Sobrado de Frente a área verde, tem academia ao ar livre

Que tal agendar uma visita e conhecer este imóvel hoje mesmo?

Também temos imóveis no Jardim das Colinas, Urbanova, Vila Ema, Vila Adyanna, Jardim São Dimas, Jardim das Industrias, Jardim Alvorada, Royal Park, Parque Residencial Aquarius, Chácara Serimbura, Altos da Serra, Jardim do Golfe, Alphaville, Residencial Mônaco, Residencial Monte Carlo, Floradas do Paratehy, Reserva do Paratehy, Sunset Park, Bosque Imperial, Jardim Apolo, Jardim Altos do Esplanada, Recanto da Serra, Eldorado, Moradas da Serra, Mont Serrat, Chácaras do Parayba, Altos da Serra Vl, Pontal da Serra, Portal da Serra, Residencial Jaguary, Piaget, Vernazza, Paesaggio, Pátio Condomínio Club, Esplanada Life, L'Essence Jardim Aquarius, Central Park, Grand Club Vila Ema, Abruzzo, Privilege, Premiere Jardim Aquarius, Open View Aquarius entre outros da região.

Seja para vender, alugar ou adquirir um imóvel procure o Grupo Kaza, a sua imobiliária em São José dos Campos.

O Grupo Kaza atua com foco em atender seus clientes com excelência seja em locação, vendas de imóveis prontos, usados ou mesmo nos principais lançamentos da região de São José dos Campos.

Vem você também para o Grupo kaza, excelência em consultoria imobiliária.

As informações contidas neste anúncio foram informadas pelo proprietário (a) do imóvel e possuem seus direitos reservados.
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-residencial-bosque-dos-ipes-sao-jose-dos-campos-sp-92m2-id-2551718649/
"Jardim Satélite, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '125 m²', '2 quartos', '1 banheiro']","['Área de serviço', 'Cozinha', 'TV a cabo']","Ótima casa à venda no Jardim Satélite!!

Agende sua visita!! -",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-jardim-satelite-sao-jose-dos-campos-sp-125m2-id-2539708726/
"Residencial Bosque dos Ipês, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU R$ 41,"['', '', '', '', '93 m²', '3 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Cozinha', 'Varanda']","Bosque dos Ypês- Sobrado - 87,47m² Área terreno e 92,94m² Área construída.
- 3 Dormitórios
- 1 Suíte
- 2 Banheiros
- Sala
- 2 Vagas de Garagem coberta
- Bairro com ótima infraestrutura
- Próximo as principais vias de acesso e comércios em geral

Diferenciais:

- Corredor de entrada levando até os fundos
- Próximo de tudo: Padaria, Mercado, Feira livre, Pet Shop, Posto de Gasolina., Ponto de Ônibus


Esta casa está localizada no Bosque dos Ipês, possui fácil acesso às principais vias da cidade.

AS INFORMAÇÕES E VALORES ESTÃO SUJEITOS A ALTERAÇÕES SEM AVISO PRÉVIO, AS MESMAS SÃO FORNECIDAS PELOS PROPRIETÁRIOS

Que tal agendar uma vista e conhecer este imóvel hoje mesmo? -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-residencial-bosque-dos-ipes-sao-jose-dos-campos-sp-93m2-id-2550970268/
"Rua Professor Rúbens Oscar Guelli - Jardim Santa Inês I, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '100 m²', '3 quartos', '3 vagas', '1 banheiro']",[],"Olha essa casa no Jardim Santa Inês 1, na zona leste de São José dos Campos, disponível a VENDA por R$ 330.000,00.

Localização muito boa, próximo a escola, praça com lazer, e comércios.

Lote inteiro de 300m², com 3 dormitórios, um sendo suíte, sala, cozinha copa e banheiro social, quintal com área de serviço e quartinho, e garagem para 3 carros.

Fale com o corretor Reinaldo Guerra, pelo telefone whatsapp .

CASANOVA IMÓVEIS
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-santa-ines-i-sao-jose-dos-campos-sp-100m2-id-2546660394/
"Rua Baltazar, 186 - Jardim Colônial, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU R$ 600,"['', '', '', '', '140 m²', '3 quartos', '2 vagas', '2 banheiros', '1º andar']",[],"Sobrado de 140 m² no jardim Colonial

* 3 dormitórios, sendo na parte superior 1 suite e escritório,
* 2 dormitórios na parte inferior
* sala
* cozinha
* banheiro
* área gourmet
* jardim de inverno
* garagem coberta para 2 carros
* portão automático.

Estuda permuta por casa na Região Sul.

Que tal agendar uma visita e conhecer este imóvel hoje mesmo?

As informações contidas neste anúncio foram informadas pelo proprietário (a) do imóvel e possuem seus direitos reservados.

CONTATO: Silvia Bitencourt
CRECI: J31387
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-colonial-sao-jose-dos-campos-sp-140m2-id-2552644657/
"Rua Anunciação Rodrigues, 121 - Cidade Morumbi, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU R$ 530,"['', '', '', '', '182 m²', '4 quartos', '2 vagas', '4 banheiros', '1º andar']","['Aceita animais', 'Churrasqueira', 'Cozinha americana', 'Varanda gourmet']","Esta casa está localizada no Cidade Morumbi, possui fácil acesso as principais vias da cidade.

Conheça um pouco mais das características desta linda casa.

- Área do terreno 139m²
- Área construída 182m²
- 4 dormitórios sendo duas suítes
- 2 Salas
- Cozinha
- 4 banheiros
- Área de serviço
- 2 vagas de garagem cobertas.

Que tal agendar uma visita e conhecer este imóvel hoje mesmo?
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-cidade-morumbi-sao-jose-dos-campos-sp-182m2-id-2543245010/
"Parque Industrial, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '92 m²', '2 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Varanda']","REF 93411 - R$ R$ 330.000,00 - Maciel Negócios Imobiliários Ltda - CRECI 11.956 J - www.imobiliariamaciel.com.br Atualizado em",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-varanda-parque-industrial-sao-jose-dos-campos-sp-92m2-id-2549593364/
"Conjunto Residencial Trinta e Um de Março, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '110 m²', '3 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Cozinha', 'Quintal', 'TV a cabo']","Excelente imóvel com 3 dorms, portão automático, 02 vgs cobertas.
Aceita permuta por apto de menor valor. -",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-conjunto-residencial-trinta-e-um-de-marco-sao-jose-dos-campos-sp-110m2-id-2552046828/
"Bosque dos Eucaliptos, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '125 m²', '3 quartos', '2 vagas', '1 banheiro']",[],"Casa de Quartos Grandes em rua Próxima a Escolas e na entrada de uma praça com Campo de Futebol

Paralelo à Av. Cid. Jardim, 1 Rua -",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-bosque-dos-eucaliptos-sao-jose-dos-campos-sp-125m2-id-2545525304/
"Rua Aldo Moreira dos Santos - Jardim Santa Júlia, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU R$ 370,"['', '', '', '', '103 m²', '3 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Cozinha', 'Quintal']","Casa térrea no bairro Santa Júlia, próximo à diversos centros comerciais, escolas e mercados.

Casa com 3 dormitórios, sendo 1 suíte, sala ampla, banheiro social, cozinha, área de serviço coberta e quintal espaçoso nos fundos, garagem para 2 carros.

Gostou? Agende agora sua visita! -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-jardim-santa-julia-sao-jose-dos-campos-sp-103m2-id-2538918875/
"Rua Antônio Soares de Andrade, 121 - Cidade Morumbi, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '150 m²', '4 quartos', '2 vagas', '4 banheiros']",[],"Sobrado
Sol da manhã
Sala para 2 ambientes
03 Dormitórios
Sendo 01 suíte
Cozinha
WC social
Piso: Frio
02 Vagas de garagem cobertas

Lazer do Imóvel: Área Gourmet, Churrasqueira.

Formas de pagamento: Financiamento e FGTS.",https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-cidade-morumbi-sao-jose-dos-campos-sp-150m2-id-2550135973/
"Rua Joaquim de Paula - Cidade Morumbi, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU R$ 704,"['', '', '', '', '80 m²', '2 quartos', '2 vagas', '1 banheiro']","['Aceita animais', 'Armário na cozinha', 'Cozinha grande', 'Edícula', 'Fogão', 'Mobiliado', 'Quintal']","A casa no bairro Cidade Morumbi tem 80 metros quadrados com 2 quartos e 1 banheiro
Vai lhe possibilitar aproveitar a vida ao ar livre no seu próprio quintal.Já está com os móveis.",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-mobiliado-cidade-morumbi-sao-jose-dos-campos-sp-80m2-id-2544791490/
"Bosque dos Eucaliptos, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '130 m²', '3 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Varanda']","CASA A VENDA, BOSQUE DOS EUCALIPTOS, SÃO JOSÉ DOS CAMPOS, 3 DORMS SENDO 1 SUÍTE, 2 VAGAS GARAGEM, AT 137M2, AU 130M2, R$ 320.000,00 REF 4343 - R$ R$ 330.000,00 - Maciel Negócios Imobiliários Ltda - CRECI 11.956 J - www.imobiliariamaciel.com.br Atualizado em",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-varanda-bosque-dos-eucaliptos-sao-jose-dos-campos-sp-130m2-id-2521908089/
"Bosque dos Eucaliptos, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '100 m²', '2 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Churrasqueira', 'Cozinha', 'TV a cabo']","Excelente sobrado à venda no Bosque dos Eucaliptos

Possui ponto comercial de 30m² e 1 banheiro no piso inferior
2 quartos
Sala
Cozinha americana
Quintal com área gourmet (churrasqueira e forno de pizza)
Varanda
2 vagas de garagem coberta com portão eletrônico
Aquecimento a gás no fogão e chuveiro
Ótima localização em uma das principais avenidas do bairro, próximo de comércios em geral.

Aceita financiamento!

Agende sua visita! -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-bosque-dos-eucaliptos-sao-jose-dos-campos-sp-100m2-id-2542037075/
"Cidade Morumbi, São José dos Campos - SP",R$ 330.000,condomínio não informado,IPTU não informado,"['', '', '', '', '200 m²', '3 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Churrasqueira', 'Varanda']","EXCELENTE SOBRADO PROXIMO A AV BACABAL, OTIMA LOCALIZAÇÃO. REF 92435 - R$ R$ 330.000,00 - Maciel Negócios Imobiliários Ltda - CRECI 11.956 J - www.imobiliariamaciel.com.br Atualizado em",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-cidade-morumbi-sao-jose-dos-campos-sp-200m2-id-2546865960/
