Endereço,Preço,Condominio,Iptu,Lista Comodos,Lista Caracteristicas,Obserevacoes,url_id_anuncio
"Cidade Morumbi, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '', '105 m²', '3 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Cozinha']","Ótima casa com 3 dorms, sala, cozinha em L ampla, area de serviço coberta ampla toda piso frio, parte interna e externa, 2 vagas cobertas. Ótima localização!! -",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-cidade-morumbi-sao-jose-dos-campos-sp-105m2-id-2520313024/
"Rua Benedito Antônio Liesack da Cunha - Jardim Santa Luzia, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '', '79 m²', '3 quartos', '1 vaga', '2 banheiros']","['Cozinha', 'Garagem', 'Jardim']","Casa para Venda no bairro Jardim Santa Luzia, localizado na cidade de São José dos Campos / SP, situado na zona Leste, região Leste.

O imóvel é semi-novo e foram feitas algumas melhorias, porém ficou faltando um apintura externa

Com 3 dormitórios, sendo 1 suíte, possui 2 banheiros, 1 vaga de garagem coberta, 1 sala.

Área Total de 156,00 m², Área Privativa de 79,40 m², Área Construída com 79,40 m², Área do Terreno com 156,00 m².

Valor do Imóvel R$ 350.000,00 com Documentação Ok e aceita financiamento bancário

Acabamentos: Piso Cerâmica.

Cômodos: Área de Serviço, Cozinha Americana.

Proximidades: Bares e Restaurantes, Escolas, Farmácia.

A 11,7 km do Center Vale Shopping
A 10,2 km do Vale Sul Shopping
A 12,3 km do Shopping Colinas
A 6,6 km do Aeroporto de SJC

Agende sua visita com o Corretor!




- Acabamentos: Piso Cermica,

- Cômodos: Área de Serviço, Cozinha Americana,

- Proximidades: Bares e Restaurantes, Escolas, Farmácia,
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-santa-luzia-sao-jose-dos-campos-sp-79m2-id-2552944211/
"Jardim Satélite, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '', '113 m²', '3 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Cozinha']","3 domrs, sala, cozinha, 2 wcs, área de serviço, quintal, 2 vagas cobertas.
Aceita troca em imóvel em Jacareí -",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-jardim-satelite-sao-jose-dos-campos-sp-113m2-id-2496969056/
"Jardim Paraiso do Sol, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '', '191 m²', '2 quartos', '2 vagas', '2 banheiros']",[],"Sobrado localizado no bairro: Jardim Paraíso do Sol- São José dos Campos SP

Imóvel contém: 02 dormitórios sendo 01 suíte, 02 banheiros, 01 cozinha, 01 sala de estar, rancho com churrasqueira e pia, varanda, área de serviço coberta e vaga de garagem para 02 carros.

ACEITA CARRO NA NEGOCIAÇÃO!

Entre em contato com nossa equipe de corretores e adquira maiores informações.

Fale conosco: -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-paraiso-do-sol-sao-jose-dos-campos-sp-191m2-id-2530740147/
"Rua Antônio Barbosa de Oliveira - Jardim Santa Inês I, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU R$ 350,"['', '', '', '', '100 m²', '3 quartos', '2 vagas', '2 banheiros']",['Churrasqueira'],"linda casa no Jardim Santa Inês 1, fino acabamento, com 3 quartos sendo uma suíte, área gourmet com churrasqueira, garagem coberta pra 2 carros, próximo a comercio e escolas. Aceita permuta por imóvel de maior valor na região Vila Tatetuba, Jd Augusta, Vila Ema, Jd Aquarius. -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-jardim-santa-ines-i-sao-jose-dos-campos-sp-100m2-id-2526393912/
"Rua Brasília Ragazzini Saes - Palmeiras de São José, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '', '60 m²', '2 quartos', '1 vaga', '1 banheiro']","['Área de serviço', 'Cozinha', 'Quintal']","Sempre quis ter a casa própria?? Esta é sua grande chance!
Casa no Palmeiras de São José, com 2 dormitórios, sala, cozinha, área de serviço, área livre nos fundos, 1 vaga de garagem.
Fica próximo a mercados, padaria, escolas, sorveteria, pizzaria, ponto de ônibus.
Aproveite e agende sua visita! -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-palmeiras-de-sao-jose-sao-jose-dos-campos-sp-60m2-id-2520873857/
"Jardim Santa Inês I, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '106 m²', '3 quartos', '1 banheiro']","['Área de serviço', 'Cozinha', 'Quintal']","Casa Santa Inês -, São José dos Campos, 3 dormitórios( 1 suíte) terreno 260 m², área construída 106 m², piso frio, quintal, 03 vagas, casa , aceita financiamento, bairro tem como perímetro, Jardim Castanheiras, Novo Horizonte, Perto de mercados, Escolas, etc, fácil acesso para Dutra, agende sua visita, -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-jardim-santa-ines-i-sao-jose-dos-campos-sp-106m2-id-2519056929/
"Jardim Oriente, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '', '100 m²', '2 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Cozinha']","2 dorms sendo 1 suíte, sala, cozinha, área de serviço, 2 vagas cobertas. Um dorm e um banheiro nos fundos.
Próximo a Escola Joseense. -",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-jardim-oriente-sao-jose-dos-campos-sp-100m2-id-2499405188/
"Rua Scorpius - Jardim Satélite, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '114 m²', '3 quartos', '2 banheiros']",['Área de serviço'],CASA PARA VENDA JARDIM SATELITE Atualizado em,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-servico-jardim-satelite-sao-jose-dos-campos-sp-114m2-id-2524812795/
"Rua Scorpius - Jardim Satélite, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '250 m²', '1 quarto', '1 banheiro']",['Área de serviço'],Casa térrea com edícula nos fundos Jardim Satélite. Vale mais o terreno. Atualizado em,https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-com-area-de-servico-jardim-satelite-sao-jose-dos-campos-sp-250m2-id-2542022203/
"Rua Adália Eurides Bezerra da Silva - Residencial União, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '120 m²', '3 quartos', '1 banheiro']","['Área de serviço', 'Quintal']","WC SOCIAL COM BOX E GABINETE, TODA PISO FRIO, LAVANDERIA COBERTA, Atualizado em",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-quintal-residencial-uniao-sao-jose-dos-campos-sp-120m2-id-2536870983/
"Rua Doutor Milton Parodi - Jardim Portugal, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU R$ 379,"['', '', '', '', '100 m²', '2 quartos', '1 vaga', '2 banheiros']",[],"Casa à venda na Rua Doutor Milton Parodi, Jardim Portugal - São José dos Campos, SP
- Preço: R$ 300000.00
- IPTU/Ano: R$ 379.00
- Preço/m²: R$ 3000.00
- Condomínio: R$ 0.00

Sobre o Imóvel:
- Área 100 m²
- Quartos: 2
- Banheiros: 1
- Vagas na garagem: 1
- Andar: 0
- Elevador no prédio: Não

Diferenciais:
- Banheiro Com Box
- Piso Frio
- Área De Serviço

Detalhes:
- Total de andares: 0
- Aptos por andar: 0
- Tipo de Vaga: Escritura
- Orientação: Frente
- Sol: Manhã
- Código do imóvel: 47331
- Versão: 2203

Conhece alguém querendo vender um imóvel? Indique para a EmCasa e ganhe dinheiro. Saiba mais em emcasa.com/indique-imoveis
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-portugal-sao-jose-dos-campos-sp-100m2-id-2551738038/
"Rua José Ramos de Paula - Conjunto Residencial Elmano Veloso, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '90 m²', '2 quartos', '2 banheiros']","['Área de serviço', 'Quintal']","Casa térrea a venda Residencial Elmano Ferreira Veloso, 2 dormitórios, sala, cozinha, wc social, área de serviço Atualizado em",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-quintal-conjunto-residencial-elmano-veloso-sao-jose-dos-campos-sp-90m2-id-2549777658/
"Rua José Ramos de Paula - Conjunto Residencial Elmano Veloso, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '90 m²', '2 quartos', '2 banheiros']","['Área de serviço', 'Quintal']","Casa térrea a venda Residencial Elmano Ferreira Veloso, 2 dormitórios, sala, cozinha, wc social, área de serviço Atualizado em",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-quintal-conjunto-residencial-elmano-veloso-sao-jose-dos-campos-sp-90m2-id-2549476884/
"Rua Scorpius - Jardim Satélite, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '114 m²', '3 quartos', '2 banheiros']",['Área de serviço'],CASA PARA VENDA JARDIM SATELITE Atualizado em,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-servico-jardim-satelite-sao-jose-dos-campos-sp-114m2-id-2524844205/
"Vila Dirce, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '', '265 m²', '3 quartos', '4 vagas', '2 banheiros']",['Churrasqueira'],CASA COM PONTO COMERCIAL NA FRENTE!!!! -,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-vila-dirce-sao-jose-dos-campos-sp-265m2-id-2547487833/
"Rua Alberto Pinto Ferreira, 155 - Parque dos Ipes, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '', '80 m²', '2 quartos', '2 vagas', '2 banheiros']",[],"Casa
Sala para 2 ambientes
02 Dormitórios
Sendo 01 suíte
Cozinha
WC social
Piso: Frio
02 Vagas de garagem cobertas.",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-parque-dos-ipes-sao-jose-dos-campos-sp-80m2-id-2551856333/
"Cidade Morumbi, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU R$ 750,"['', '', '', '', '150 m²', '3 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Cozinha', 'Interfone', 'Lavanderia', 'Quintal', 'Sistema de alarme']","Excelente Oportunidade!!!

Casa reformado que possui:
-3 quartos
-Copa
-Sala
-Cozinha e um banheiro social também com uma edicula toda reformada com cozinha americana.... e duas vagas de garagem toda coberta, imovel em exelente localidade a 6 minutos a pé do shooping Oriente e mercado Shibata, e com ótimo preço.

Os melhores imóveis na Região do Vale do Paraíba SP - Casas, Apartamentos, Terrenos, Chácaras e Comercial.

Mais informações WhatsApp - Vendas: Imobiliária EDKimóveis - Creci: 27880J -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-cidade-morumbi-sao-jose-dos-campos-sp-150m2-id-2547491350/
"Centro Sao Francisco Xavier, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '', '189 m²', '2 quartos', '1 vaga', '1 banheiro']",[],"Fernanda Rocha
Entrada R$ 80.000
Utiliza seu FGTS
Entrada e Parcelas faço negociação
Para maiores informações
Entre em contato
Ou deixa seu número no chat que te retorno , não negocio com corretores não faço permuta não aceito veiculos.",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-centro-sao-francisco-xavier-sao-jose-dos-campos-sp-189m2-id-2549123404/
"Rua Albenzio Romancini, 0 - Jardim Santa Inês III, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU R$ 60,"['', '', '', '', '87 m²', '2 quartos', '2 vagas', '1 banheiro']",[],"Esta casa está localizada no Jardim Santa Inês III, possui fácil acesso às principais vias da cidade.

Conheça um pouco mais das características desta linda casa:

- 125m² Área total
- 87m² Área construída

- Sala ampla
- Cozinha com armários
- 2 Dormitórios sendo uma com suíte
- 1 WC social
- 2 Vagas de garagem coberta

Diferenciais Exclusivos:

- Área gourmet, com forno à lenha, churrasqueira
- Cozinha planejada repleta de armários
- WC com armários e box
- Portão eletrônico

Que tal agendar uma visita e conhecer este imóvel hoje mesmo?

Também temos imóveis na Vila Industrial, Motorama, Jardim São Vicente, Campos de São José, Jardim Mariana, SetVille, SetParque, casas e apartamentos próximos a mercados, farmácias, escolas, além de pontos comerciais localizados na Zona Leste.

Seja para vender, alugar ou adquirir um imóvel procure o Grupo Kaza, a sua imobiliária em São José dos Campos.

O Grupo Kaza atua com foco em atender seus clientes com excelência seja em locação, vendas de imóveis prontos, usados ou mesmo nos principais lançamentos da região de São José dos Campos.

Vem você também para o Grupo Kaza, excelência em consultoria imobiliária.

As informações contidas neste anúncio foram informadas pelo proprietário (a) do imóvel e possuem seus direitos reservados.

Marcos Domiciano

CRECI 195.822 CNAI 35984
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-santa-ines-iii-sao-jose-dos-campos-sp-87m2-id-2550193139/
"Jardim Motorama, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU R$ 289,"['', '', '', '', '180 m²', '4 quartos', '2 vagas', '3 banheiros']","['Área de serviço', 'Cozinha']","2 Casas em terreno de 125mts no jardim motorama

Casa 1 : 2 dorms, sala, cozinha e banheiros na casa nivel da rua, uma varanda nos fundos

Casa 2 : 1 dorms, sala, cozinha e banheiro, quintal
garagem coberta para 2 carros, toda piso frio com gesso nas paredes
Não aceita financiamento. -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-cozinha-jardim-motorama-sao-jose-dos-campos-sp-180m2-id-2549282863/
"Jardim Santa Inês I, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU R$ 35,"['', '', '', '', '100 m²', '3 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Churrasqueira', 'Cozinha']","Casa térrea, com 3 dorms, sala, copa, cozinha, wc, área de serviço e 2 vagas cobertas. Casa com documentação toda em dia ,até mesmo pra fazer financiamento, aceita tbm fazer permulta com apto sendo no mesmo valor, região do tatetuba para o centro, Jd Paulista, Jd augusta, nessa região ou mais pra frente, -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-jardim-santa-ines-i-sao-jose-dos-campos-sp-100m2-id-2544229847/
"Cidade Morumbi, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU R$ 387,"['', '', '', '', '109 m²', '3 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Churrasqueira', 'Cozinha']","Imóvel todo reformado, com 3 dormitórios, sala, cozinha com copa, 1 banheiro social, sendo piso porcelanato na diagonal na sala cozinha e copa, lavanderia toda acabada e garagem toda coberta para 2 carros com churrasqueira. E uma Edícula nos fundos toda reformada tendo o acabamento de todos com gesso, em excelente localidade e com preço ótimo também. A 6 minutos á pé do Shopping Oriente. -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-cidade-morumbi-sao-jose-dos-campos-sp-109m2-id-2549281971/
"Cidade Morumbi, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '', '70 m²', '2 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Cozinha', 'Quintal']","Casa térrea; com 150m² de terreno; com 70m² de área construída; com localização privilegiada no bairro; toda reformada, (telhado, piso azulejos, portas e janelas, etc.); com 02 dormitórios, sala; cozinha, ampla; 01 banheiro social; garagem para 02 carros, coberta; área de serviço coberta. Obs. Aceita uma pequena chácara como parte de pagamento de até R$ 70.000,00 - Documentação à regularizar -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-cidade-morumbi-sao-jose-dos-campos-sp-70m2-id-2499800976/
"Jardim Santa Júlia, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '', '120 m²', '2 quartos', '4 vagas', '2 banheiros']","['Área de serviço', 'Cozinha', 'Lavanderia', 'Quintal']","Linda casa; com 02 dormitórios, (01 suíte); Sala ampla; cozinha; 01 banheiro social, 04 vagas de garagem, cobertas, com portão automático; 120m² de área construída, 240m² de terreno. -",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-jardim-santa-julia-sao-jose-dos-campos-sp-120m2-id-2499797983/
"Chacaras Pousada do Vale, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '50 m²', '2 quartos', '1 banheiro']",[],"14/03 - Ref. Imovel: V9696SA - Casa Terrea - 02 dormitorios, sala, cozinha, banheiro, rua asfaltada, proximo a ponto do onibus.

nessa chacara tem mais 2 casas de 3 comodos.",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-chacaras-pousada-do-vale-sao-jose-dos-campos-sp-50m2-id-2554748595/
"Residencial Righi, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '', '85 m²', '3 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Churrasqueira', 'Cozinha', 'Lavanderia', 'Mobiliado', 'Quintal']","Casa térrea a venda no Residencial Righi.
Dispondo de 3 dormitórios sendo um suíte, banheiro social, sala de estar, jantar.
Linda cozinha planejada
Quintal com área de serviço e churrasqueira
Garagem coberta para dois carros e portão automático.
Piso porcelanato, móveis planejados novos de excelente qualidade em toda casa, banheiros com box blindex.
Agende uma visita! -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-mobiliado-residencial-righi-sao-jose-dos-campos-sp-85m2-id-2497870380/
"Cidade Morumbi, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU R$ 704,"['', '', '', '', '80 m²', '2 quartos', '2 vagas', '1 banheiro']",[],"Linda casa térrea a venda no bairro Jardim Morumbi.
Com área construída de 80 m2, em terreno de 150 m2, a casa possui 2 amplos dormitórios, 1 amplo banheiro (com possibilidade de transformar em suíte), cozinha espaçosa e bem arejada. Garagem coberta para 2 carros, espaços de quintal e corredor bem amplos.
Piso cerâmico em toda a casa!

A casa ainda possui uma edícula com 1 dormitório, sala e 1 banheiro. Ainda é possível construir mais cômodos na laje da edícula!


Vizinhança muito tranquila, bairro seguro e próximo a comércios!


Venha conferir! -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-cidade-morumbi-sao-jose-dos-campos-sp-80m2-id-2540276491/
"Rua São Lucas - Jardim São Judas Tadeu, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '', '120 m²', '2 quartos', '4 vagas', '2 banheiros']",[],"Excelente sobrado no São Judas Tadeu !

Á 300 mts do Poliesportivo !!!!

Área completa !!

Próximo a Restaurantes, escolas, sorveterias, bares e etc !!

Faça tudo a pé, sem se preocupar.

2 dormitórios,
2 banheiros;
1 vaga de garagem coberta + 2 vagas descobertas !!!

Edícula nos fundos, sendo 2 cômodos com banheiro;

Área ampla de lavanderia !!!


Maria
(12) 99171.9555 Tim Whatsapp -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-sao-judas-tadeu-sao-jose-dos-campos-sp-120m2-id-2503626777/
"Parque Interlagos, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '80 m²', '2 quartos', '1 banheiro']",[],"Casa em terreno de 276m , sendo 2 dormitórios amplo, sala, cozinha, banheiro, toda em piso frio, área de serviço coberta.
Aceita financiamento e FGTS
Estuda troca por imóvel (casa) maior valor região leste.
Alexandre Imóveis - Creci 16828-J -",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-parque-interlagos-sao-jose-dos-campos-sp-80m2-id-2502826379/
"Parque Novo Horizonte, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '', '150 m²', '4 quartos', '1 vaga', '2 banheiros']","['Churrasqueira', 'Copa']","Quer Apartamento de menor valor

Sobrado em rua pública

Terreno com 125 m² e área útil de 150 m²

Andar Superior:
3 Dormitórios;
Sacada;
Banheiro;
Sala íntima.

Andar Inferior:
1 Dormitório;
Banheiro social;
Cozinha com armários;
Copa.

Área de serviço com revestimento nas paredes e churrasqueira.

1 Vaga coberta.

Agende visita. - Atualizado em: -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-parque-novo-horizonte-sao-jose-dos-campos-sp-150m2-id-2489039066/
"Vila das Flores, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU R$ 247,"['', '', '', '', '87 m²', '3 quartos', '2 vagas', '1 banheiro']","['Área de serviço', 'Cozinha', 'Lavanderia', 'Quintal', 'Varanda']","Sobrado, Villagio 06 casas de Esquina. (86m²), Sala, cozinha, lavabo, área de serviço, 3 dorms , sendo 1 suíte, um banheiro social, todos os dormitórios com sacada, quintal, piso frio e garagem para 2 carros. Valor de venda: R$ 300.000,00 -",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-vila-das-flores-sao-jose-dos-campos-sp-87m2-id-2519650387/
"Rua Raul Ramos de Araújo, 0 - Centro, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '', '110 m²', '2 quartos', '2 vagas', '1 banheiro']",[],"A casa está localizado no bairro Santana tem 110 metros quadrados com 2 quartos sendo 1 suite e 1 banheiro

Financiamento Caixa (juros de 7,5 a 11% ao ano) - prazo 30 anos. Entrada: 20%.

Parcela negociável de acordo com entrada

Carta de crédito (taxa de 1,3 a 1,9% ao ano - prazo até 15 anos. Entrada: 4%

Parcela negociável de acordo com valor de entrada

Simule a melhor condição!
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-centro-sao-jose-dos-campos-sp-110m2-id-2548092172/
"Vila São Bento, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '', '120 m²', '2 quartos', '6 vagas', '1 banheiro']",[],"14/03 - Ref. Imovel: V9581SA - Casa Terrea - Casa lote inteiro de esquina na vila sao bento de frente para rodovia tamoios, imovel com tres construcoes no mesmo terreno, as mesmas necessitam de reforma, ou o terreno pode ser usado para construcao de um ponto comercial para padarias, mercados, restaurante, ou outros fins, esquina bem movimentada.
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-vila-sao-bento-sao-jose-dos-campos-sp-120m2-id-2554747643/
"Parque Interlagos, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '', '125 m²', '3 quartos', '1 vaga', '2 banheiros']",[],"DESCRIÇÃO:
3 Dormitórios
2 Banheiros
1 Vaga de Garagem
De frente para o lago.
Casa ampla e aconchegante !
Espaços que se conectam resultando em mais liberdade e interação.
Bom gosto de Arquiteta.
Espaço para área de serviço ou para confraternizar num churrasco.

Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-parque-interlagos-sao-jose-dos-campos-sp-125m2-id-2538818943/
"Jardim Paraiso do Sol, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '', '80 m²', '2 quartos', '2 vagas', '1 banheiro']",[],"Linda casa térrea, na zona Leste. Possui 2 dormitórios, banheiro recém reformado, ampla sala, cozinha com armários, lavanderia coberta, 2 vagas de garagem cobertas, portão automático. Próximo a supermercados, escolas, igrejas, farmácias, ciclovias, etc.Agende uma visita!",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-jardim-paraiso-do-sol-sao-jose-dos-campos-sp-80m2-id-2527364638/
"Loteamento Jardim Helena, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '', '110 m²', '2 quartos', '2 vagas', '3 banheiros']","['Área de serviço', 'Churrasqueira', 'Cozinha', 'Quintal', 'Varanda']","Sobrado em Avenida comercial, no Jardim Helena, ao lado do bairro Campos de São José; com 130m² de terreno; 110m² de área construída; 02 dormitórios, (01 suíte); 01 sala no piso inferior; 01 sala no piso superior; 02 banheiros sociais, com box de vidro; sacada no quarto da suíte; cozinha, tipo americana; área de serviço coberta, com churrasqueira; garagem coberta, para 02 carros; piso porcelanato 80 X 80; (escada com mármore, preto). Aceita troca com casa menor valor,de preferência na zona Sul; aceita carro como parte de pagamento. -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-loteamento-jardim-helena-sao-jose-dos-campos-sp-110m2-id-2499798246/
"Vila Maria, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '', '80 m²', '2 quartos', '2 vagas', '2 banheiros']",[],"Casa no Centro de São José

*Sala

Dormitórios
*2 dormitórios

*Cozinha

Banheiro
*2 Banheiros

Área de serviço
*Coberta

Vagas
*1 Coberta
*2 descoberta

Próximo do comercio, lojas, bancos, Mercado Municipal, acesso ao Anel Viário.

Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-vila-maria-sao-jose-dos-campos-sp-80m2-id-2538820446/
"Altos da Vila Paiva, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '', '102 m²', '2 quartos', '2 vagas', '1 banheiro']","['Condomínio fechado', 'Cozinha', 'Quintal', 'Varanda', 'Varanda gourmet']","Imóvel localizado no Altos da Vila Paiva com 2 dormitórios, sala, 1 wc, cozinha, área de serviço coberta, 2 vagas de garagem cobertas e piso frio.A casa está localizada próximo a escolas, academia e mercadinho.Vale a pena conferir!",https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-altos-da-vila-paiva-sao-jose-dos-campos-sp-102m2-id-2527511309/
"Cidade Morumbi, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '', '109 m²', '3 quartos', '2 vagas', '1 banheiro']",['Churrasqueira'],"Excelente Casa Reformada, Jardim Morumbi

Casa com 3 dormitórios, sala, cozinha com copa, 1 banheiro social, sendo piso porcelanato na diagonal na sala cozinha e copa, lavanderia toda acabada e garagem toda coberta para 2 carros com churrasqueira. E uma Edícula nos fundos toda reformada tendo o acabamento de todos com gesso, em excelente localidade e com preço ótimo também. A 6 minutos do Shopping Oriente a pé. -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-cidade-morumbi-sao-jose-dos-campos-sp-109m2-id-2553364119/
"Jardim São Vicente, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '200 m²', '3 quartos', '3 banheiros']","['Área de serviço', 'Cozinha']","Casa com 3 dormitórios Sala Cozinha banheiro com duas ediculas nos fundos, com água e luz independente, ótima para renda.
Aceito Chácara na troca. -",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-jardim-sao-vicente-sao-jose-dos-campos-sp-200m2-id-2536617987/
"Residencial União, São José dos Campos - SP",R$ 300.000,condomínio não informado,IPTU não informado,"['', '', '', '', '90 m²', '3 quartos', '2 vagas', '2 banheiros']","['Área de serviço', 'Cozinha', 'Quintal']","Casa Assobradada a Venda
Residencial União - Próxima a Faculdade Anhanguera

- Terreno: 125 m² - Área Construída: 90 m²;
- 02 Vagas de garagem cobertas;
- Corredor Externo e Quintal nos Fundos;

Piso Inferior:
- Sala;
- Cozinha;
- WC Social;
- 02 Dormitórios.

Piso Superior:
- Suíte com Varanda. -
Mostrar mais",https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-residencial-uniao-sao-jose-dos-campos-sp-90m2-id-2542443342/
